,tweet,label,tweet_tokens,tweet_tokens_WSW,tweet_tokens_stemmed
273,radensyuhada klbg wk wkwkwk hidup nu nahdatululama karenaanismonaskeren,0,"['radensyuhada', 'klbg', 'wk', 'wkwkwk', 'hidup', 'nu', 'nahdatululama', 'karenaanismonaskeren']","['radensyuhada', 'klbg', 'wk', 'wkwkwk', 'hidup', 'nu', 'nahdatululama', 'karenaanismonaskeren']","['radensyuhada', 'klbg', 'wk', 'wkwkwk', 'hidup', 'nu', 'nahdatululama', 'karenaanismonaskeren']"
274,rt pitakonanjaya pembalap boleh spanyol mendominasi motogp uatapi soal kreatif ma tetap indonesia gaess uddudceudeuddnnnnjkwtidaksampaiu,0,"['rt', 'pitakonanjaya', 'pembalap', 'boleh', 'spanyol', 'mendominasi', 'motogp', 'uatapi', 'soal', 'kreatif', 'ma', 'tetap', 'indonesia', 'gaess', 'uddudceudeuddnnnnjkwtidaksampaiu']","['pitakonanjaya', 'pembalap', 'spanyol', 'mendominasi', 'motogp', 'uatapi', 'kreatif', 'ma', 'indonesia', 'gaess', 'uddudceudeuddnnnnjkwtidaksampaiu']","['pitakonanjaya', 'balap', 'spanyol', 'dominasi', 'motogp', 'uatapi', 'kreatif', 'ma', 'indonesia', 'gaess', 'uddudceudeuddnnnnjkwtidaksampaiu']"
275,detikcom semakin gak jelas ini nanti keberadaan negara ri konglomerat dunia pun akan bs membangun kekuasaan didalam negarankarenaanismonaskeren,1,"['detikcom', 'semakin', 'gak', 'jelas', 'ini', 'nanti', 'keberadaan', 'negara', 'ri', 'konglomerat', 'dunia', 'pun', 'akan', 'bs', 'membangun', 'kekuasaan', 'didalam', 'negarankarenaanismonaskeren']","['detikcom', 'keberadaan', 'negara', 'ri', 'konglomerat', 'dunia', 'bs', 'membangun', 'kekuasaan', 'didalam', 'negarankarenaanismonaskeren']","['detikcom', 'ada', 'negara', 'ri', 'konglomerat', 'dunia', 'bs', 'bangun', 'kuasa', 'dalam', 'negarankarenaanismonaskeren']"
276,rt demosocrazy dear oposisi sejagat twitlandnnada tagar buzzerp nnieshancurkanmonasnnayo bareng lawan dgn tagarnkarenaanismonaskereu,0,"['rt', 'demosocrazy', 'dear', 'oposisi', 'sejagat', 'twitlandnnada', 'tagar', 'buzzerp', 'nnieshancurkanmonasnnayo', 'bareng', 'lawan', 'dgn', 'tagarnkarenaanismonaskereu']","['demosocrazy', 'dear', 'oposisi', 'sejagat', 'twitlandnnada', 'tagar', 'buzzerp', 'nnieshancurkanmonasnnayo', 'bareng', 'lawan', 'tagarnkarenaanismonaskereu']","['demosocrazy', 'dear', 'oposisi', 'jagat', 'twitlandnnada', 'tagar', 'buzzerp', 'nnieshancurkanmonasnnayo', 'bareng', 'lawan', 'tagarnkarenaanismonaskereu']"
277,rt faktasixdunia auto bangkrutnkarenaanismonaskeren httpstcouhjjsabfp,1,"['rt', 'faktasixdunia', 'auto', 'bangkrutnkarenaanismonaskeren', 'httpstcouhjjsabfp']","['faktasixdunia', 'auto', 'bangkrutnkarenaanismonaskeren', 'httpstcouhjjsabfp']","['faktasixdunia', 'auto', 'bangkrutnkarenaanismonaskeren', 'httpstcouhjjsabfp']"
278,rt faktasixdunia pernah ga lunkarenaanismonaskeren httpstcopiwqcozo,0,"['rt', 'faktasixdunia', 'pernah', 'ga', 'lunkarenaanismonaskeren', 'httpstcopiwqcozo']","['faktasixdunia', 'lunkarenaanismonaskeren', 'httpstcopiwqcozo']","['faktasixdunia', 'lunkarenaanismonaskeren', 'httpstcopiwqcozo']"
279,cebong makin nyungsepnnkarenaanismonaskerennkarenaanismonaskerennkarenaanismonaskeren,0,"['cebong', 'makin', 'nyungsepnnkarenaanismonaskerennkarenaanismonaskerennkarenaanismonaskeren']","['cebong', 'nyungsepnnkarenaanismonaskerennkarenaanismonaskerennkarenaanismonaskeren']","['cebong', 'nyungsepnnkarenaanismonaskerennkarenaanismonaskerennkarenaanismonaskeren']"
280,rt ariikaah tau arti menyerah ga sinitu ketika kamu berusaha dan selalu usaha tapi yang kamu usahakan tak kunjung jua dan akhirnya sau,0,"['rt', 'ariikaah', 'tau', 'arti', 'menyerah', 'ga', 'sinitu', 'ketika', 'kamu', 'berusaha', 'dan', 'selalu', 'usaha', 'tapi', 'yang', 'kamu', 'usahakan', 'tak', 'kunjung', 'jua', 'dan', 'akhirnya', 'sau']","['ariikaah', 'arti', 'menyerah', 'sinitu', 'berusaha', 'usaha', 'usahakan', 'kunjung', 'jua', 'sau']","['ariikaah', 'arti', 'serah', 'situ', 'usaha', 'usaha', 'usaha', 'kunjung', 'jua', 'sau']"
281,rt parewminang pemprov dki merevitalisasi monas jadi ruang terbuka hijau terintegrasi dengan transportasi yang diberi nama plaza selu,0,"['rt', 'parewminang', 'pemprov', 'dki', 'merevitalisasi', 'monas', 'jadi', 'ruang', 'terbuka', 'hijau', 'terintegrasi', 'dengan', 'transportasi', 'yang', 'diberi', 'nama', 'plaza', 'selu']","['parewminang', 'pemprov', 'dki', 'merevitalisasi', 'monas', 'ruang', 'terbuka', 'hijau', 'terintegrasi', 'transportasi', 'nama', 'plaza', 'selu']","['parewminang', 'pemprov', 'dki', 'revitalisasi', 'monas', 'ruang', 'buka', 'hijau', 'integrasi', 'transportasi', 'nama', 'plaza', 'selu']"
282,tuansemaon bamsbulaksumur bangke itu kalimantan dibabat buat ibukota karenaanismonaskeren,1,"['tuansemaon', 'bamsbulaksumur', 'bangke', 'itu', 'kalimantan', 'dibabat', 'buat', 'ibukota', 'karenaanismonaskeren']","['tuansemaon', 'bamsbulaksumur', 'bangke', 'kalimantan', 'dibabat', 'ibukota', 'karenaanismonaskeren']","['tuansemaon', 'bamsbulaksumur', 'bangke', 'kalimantan', 'babat', 'ibukota', 'karenaanismonaskeren']"
283,rt videolucu jadi cowok serba salah ya jon sp yang berani tags ceweknya di komentar nnieshancurkanmonasnnieshancurkanjakartanru,0,"['rt', 'videolucu', 'jadi', 'cowok', 'serba', 'salah', 'ya', 'jon', 'sp', 'yang', 'berani', 'tags', 'ceweknya', 'di', 'komentar', 'nnieshancurkanmonasnnieshancurkanjakartanru']","['videolucu', 'cowok', 'serba', 'salah', 'jon', 'sp', 'berani', 'tags', 'ceweknya', 'komentar', 'nnieshancurkanmonasnnieshancurkanjakartanru']","['videolucu', 'cowok', 'serba', 'salah', 'jon', 'sp', 'berani', 'tags', 'cewek', 'komentar', 'nnieshancurkanmonasnnieshancurkanjakartanru']"
284,rt gaknyerahbro monas k e r e n ngoodbener nya aniesbaswedannnkalau ada yang bilang monas dihancurin janganjangan lagi nglirik emu,0,"['rt', 'gaknyerahbro', 'monas', 'k', 'e', 'r', 'e', 'n', 'ngoodbener', 'nya', 'aniesbaswedannnkalau', 'ada', 'yang', 'bilang', 'monas', 'dihancurin', 'janganjangan', 'lagi', 'nglirik', 'emu']","['gaknyerahbro', 'monas', 'k', 'e', 'r', 'e', 'n', 'ngoodbener', 'aniesbaswedannnkalau', 'monas', 'dihancurin', 'janganjangan', 'nglirik', 'emu']","['gaknyerahbro', 'monas', 'k', 'e', 'r', 'e', 'n', 'ngoodbener', 'aniesbaswedannnkalau', 'monas', 'dihancurin', 'janganjangan', 'nglirik', 'emu']"
285,rt kuncung raja hoax jangan bersedih ya karenaanismonaskeren httpstcohbuilays,0,"['rt', 'kuncung', 'raja', 'hoax', 'jangan', 'bersedih', 'ya', 'karenaanismonaskeren', 'httpstcohbuilays']","['kuncung', 'raja', 'hoax', 'bersedih', 'karenaanismonaskeren', 'httpstcohbuilays']","['kuncung', 'raja', 'hoax', 'sedih', 'karenaanismonaskeren', 'httpstcohbuilays']"
286,rt wagimandeep liyat babe ane tadi bawak poster ini di acara jktbergerakturunkananiesnskalinye ane mau mbikin poling biyar kayak mrekau,0,"['rt', 'wagimandeep', 'liyat', 'babe', 'ane', 'tadi', 'bawak', 'poster', 'ini', 'di', 'acara', 'jktbergerakturunkananiesnskalinye', 'ane', 'mau', 'mbikin', 'poling', 'biyar', 'kayak', 'mrekau']","['wagimandeep', 'liyat', 'babe', 'ane', 'bawak', 'poster', 'acara', 'jktbergerakturunkananiesnskalinye', 'ane', 'mbikin', 'poling', 'biyar', 'kayak', 'mrekau']","['wagimandeep', 'liyat', 'babe', 'ane', 'bawak', 'poster', 'acara', 'jktbergerakturunkananiesnskalinye', 'ane', 'mbikin', 'poling', 'biyar', 'kayak', 'mrekau']"
287,rt emmambemz kadrun ga mengakui presiden indonesianmaka sebaiknya pemerintah juga ga usah mengakui nya sebagai warga negaranjktbergeu,1,"['rt', 'emmambemz', 'kadrun', 'ga', 'mengakui', 'presiden', 'indonesianmaka', 'sebaiknya', 'pemerintah', 'juga', 'ga', 'usah', 'mengakui', 'nya', 'sebagai', 'warga', 'negaranjktbergeu']","['emmambemz', 'kadrun', 'mengakui', 'presiden', 'indonesianmaka', 'pemerintah', 'mengakui', 'warga', 'negaranjktbergeu']","['emmambemz', 'kadrun', 'aku', 'presiden', 'indonesianmaka', 'perintah', 'aku', 'warga', 'negaranjktbergeu']"
288,rt candraasmara sambil menangis siwi sidi bantah jadi gundik bos garudannasyiiik rame nih uddudcfudcudfffuddudcfudcudfffnnmana ada maling ngaku maling ya kanu,0,"['rt', 'candraasmara', 'sambil', 'menangis', 'siwi', 'sidi', 'bantah', 'jadi', 'gundik', 'bos', 'garudannasyiiik', 'rame', 'nih', 'uddudcfudcudfffuddudcfudcudfffnnmana', 'ada', 'maling', 'ngaku', 'maling', 'ya', 'kanu']","['candraasmara', 'menangis', 'siwi', 'sidi', 'bantah', 'gundik', 'bos', 'garudannasyiiik', 'rame', 'uddudcfudcudfffuddudcfudcudfffnnmana', 'maling', 'ngaku', 'maling', 'kanu']","['candraasmara', 'menang', 'siwi', 'sidi', 'bantah', 'gundik', 'bos', 'garudannasyiiik', 'rame', 'uddudcfudcudfffuddudcfudcudfffnnmana', 'maling', 'ngaku', 'maling', 'kanu']"
289,rt rfstnews ngaji filsafatnnngajifilsafat masjidjendralsudirman fahruddinfaiz yogyakarta perdamaian indonesia twitter instagram u,0,"['rt', 'rfstnews', 'ngaji', 'filsafatnnngajifilsafat', 'masjidjendralsudirman', 'fahruddinfaiz', 'yogyakarta', 'perdamaian', 'indonesia', 'twitter', 'instagram', 'u']","['rfstnews', 'ngaji', 'filsafatnnngajifilsafat', 'masjidjendralsudirman', 'fahruddinfaiz', 'yogyakarta', 'perdamaian', 'indonesia', 'twitter', 'instagram', 'u']","['rfstnews', 'ngaji', 'filsafatnnngajifilsafat', 'masjidjendralsudirman', 'fahruddinfaiz', 'yogyakarta', 'damai', 'indonesia', 'twitter', 'instagram', 'u']"
290,mudasirromini bersatulahnkri yusufdumdum pak jokowi diam aja pun gak ada tindakan kah ke gaberner dkijakarta gt aniesbaswedan yg tidak becus kerja cc kemendagri kspgoid laporkemendagrinrakyattolakrevitalisasimonas naniesgabisakerja nanieshancurkanmonas nwajibgantigubernurdki,1,"['mudasirromini', 'bersatulahnkri', 'yusufdumdum', 'pak', 'jokowi', 'diam', 'aja', 'pun', 'gak', 'ada', 'tindakan', 'kah', 'ke', 'gaberner', 'dkijakarta', 'gt', 'aniesbaswedan', 'yg', 'tidak', 'becus', 'kerja', 'cc', 'kemendagri', 'kspgoid', 'laporkemendagrinrakyattolakrevitalisasimonas', 'naniesgabisakerja', 'nanieshancurkanmonas', 'nwajibgantigubernurdki']","['mudasirromini', 'bersatulahnkri', 'yusufdumdum', 'jokowi', 'diam', 'tindakan', 'kah', 'gaberner', 'dkijakarta', 'gt', 'aniesbaswedan', 'becus', 'kerja', 'cc', 'kemendagri', 'kspgoid', 'laporkemendagrinrakyattolakrevitalisasimonas', 'naniesgabisakerja', 'nanieshancurkanmonas', 'nwajibgantigubernurdki']","['mudasirromini', 'bersatulahnkri', 'yusufdumdum', 'jokowi', 'diam', 'tindak', 'kah', 'gaberner', 'dkijakarta', 'gt', 'aniesbaswedan', 'becus', 'kerja', 'cc', 'kemendagri', 'kspgoid', 'laporkemendagrinrakyattolakrevitalisasimonas', 'naniesgabisakerja', 'nanieshancurkanmonas', 'nwajibgantigubernurdki']"
291,rt setiawardana mudasirromini bersatulahnkri yusufdumdum pak jokowi diam aja pun gak ada tindakan kah ke gaberner dkijau,1,"['rt', 'setiawardana', 'mudasirromini', 'bersatulahnkri', 'yusufdumdum', 'pak', 'jokowi', 'diam', 'aja', 'pun', 'gak', 'ada', 'tindakan', 'kah', 'ke', 'gaberner', 'dkijau']","['setiawardana', 'mudasirromini', 'bersatulahnkri', 'yusufdumdum', 'jokowi', 'diam', 'tindakan', 'kah', 'gaberner', 'dkijau']","['setiawardana', 'mudasirromini', 'bersatulahnkri', 'yusufdumdum', 'jokowi', 'diam', 'tindak', 'kah', 'gaberner', 'dkijau']"
292,rizieqdivist hanifah bgky uddudeuddudeuddude tvonenews itu tgupp dkijakarta pikiran apa an tuh bnyk bacot doank gak bisa kerja cc kemendagri kspgoid dprddkijakarta laporkemendagri ua ua jangan diam aja donknwajibgantigubernurdki nnieshancurkanjakarta ngubernurterbodoh,1,"['rizieqdivist', 'hanifah', 'bgky', 'uddudeuddudeuddude', 'tvonenews', 'itu', 'tgupp', 'dkijakarta', 'pikiran', 'apa', 'an', 'tuh', 'bnyk', 'bacot', 'doank', 'gak', 'bisa', 'kerja', 'cc', 'kemendagri', 'kspgoid', 'dprddkijakarta', 'laporkemendagri', 'ua', 'ua', 'jangan', 'diam', 'aja', 'donknwajibgantigubernurdki', 'nnieshancurkanjakarta', 'ngubernurterbodoh']","['rizieqdivist', 'hanifah', 'bgky', 'uddudeuddudeuddude', 'tvonenews', 'tgupp', 'dkijakarta', 'pikiran', 'an', 'bnyk', 'bacot', 'doank', 'kerja', 'cc', 'kemendagri', 'kspgoid', 'dprddkijakarta', 'laporkemendagri', 'ua', 'ua', 'diam', 'donknwajibgantigubernurdki', 'nnieshancurkanjakarta', 'ngubernurterbodoh']","['rizieqdivist', 'hanifah', 'bgky', 'uddudeuddudeuddude', 'tvonenews', 'tgupp', 'dkijakarta', 'pikir', 'an', 'bnyk', 'bacot', 'doank', 'kerja', 'cc', 'kemendagri', 'kspgoid', 'dprddkijakarta', 'laporkemendagri', 'ua', 'ua', 'diam', 'donknwajibgantigubernurdki', 'nnieshancurkanjakarta', 'ngubernurterbodoh']"
293,rt dwiyanadkm wajibgantigubernurdkinndari dua foto ini gesture mana yg paling menunjukan kedekatan pemimpin dengan warganya nnretweetu,0,"['rt', 'dwiyanadkm', 'wajibgantigubernurdkinndari', 'dua', 'foto', 'ini', 'gesture', 'mana', 'yg', 'paling', 'menunjukan', 'kedekatan', 'pemimpin', 'dengan', 'warganya', 'nnretweetu']","['dwiyanadkm', 'wajibgantigubernurdkinndari', 'foto', 'gesture', 'menunjukan', 'kedekatan', 'pemimpin', 'warganya', 'nnretweetu']","['dwiyanadkm', 'wajibgantigubernurdkinndari', 'foto', 'gesture', 'tunjuk', 'dekat', 'pimpin', 'warga', 'nnretweetu']"
294,rt ppolitik anies digugat warga karena dinilai tdk bisa atasi permasalahan banjir jakartannsegera pecataniesbaswedan wajibgantigubernuu,0,"['rt', 'ppolitik', 'anies', 'digugat', 'warga', 'karena', 'dinilai', 'tdk', 'bisa', 'atasi', 'permasalahan', 'banjir', 'jakartannsegera', 'pecataniesbaswedan', 'wajibgantigubernuu']","['ppolitik', 'anies', 'digugat', 'warga', 'dinilai', 'atasi', 'permasalahan', 'banjir', 'jakartannsegera', 'pecataniesbaswedan', 'wajibgantigubernuu']","['ppolitik', 'anies', 'gugat', 'warga', 'nilai', 'atas', 'masalah', 'banjir', 'jakartannsegera', 'pecataniesbaswedan', 'wajibgantigubernuu']"
295,eddianto rizmawidiono aniesbaswedan gaberner jkt hasil sara ya gitu deh cc kemendagrinkspgoid dprddkijakarta laporkemendagri ua naniesgabisakerja nwajibgantigubernurdki,1,"['eddianto', 'rizmawidiono', 'aniesbaswedan', 'gaberner', 'jkt', 'hasil', 'sara', 'ya', 'gitu', 'deh', 'cc', 'kemendagrinkspgoid', 'dprddkijakarta', 'laporkemendagri', 'ua', 'naniesgabisakerja', 'nwajibgantigubernurdki']","['eddianto', 'rizmawidiono', 'aniesbaswedan', 'gaberner', 'jkt', 'hasil', 'sara', 'gitu', 'deh', 'cc', 'kemendagrinkspgoid', 'dprddkijakarta', 'laporkemendagri', 'ua', 'naniesgabisakerja', 'nwajibgantigubernurdki']","['eddianto', 'rizmawidiono', 'aniesbaswedan', 'gaberner', 'jkt', 'hasil', 'sara', 'gitu', 'deh', 'cc', 'kemendagrinkspgoid', 'dprddkijakarta', 'laporkemendagri', 'ua', 'naniesgabisakerja', 'nwajibgantigubernurdki']"
296,heripurwanto rizmawidiono aniesbaswedan gaberner jkt hasil pecatan dari menteri ya gitu itu deh ncc kemendagri dprddkijakarta kspgoid laporkemendagri naniesgabisakerja naniesbebalsokhebat nwajibgantigubernurdki,1,"['heripurwanto', 'rizmawidiono', 'aniesbaswedan', 'gaberner', 'jkt', 'hasil', 'pecatan', 'dari', 'menteri', 'ya', 'gitu', 'itu', 'deh', 'ncc', 'kemendagri', 'dprddkijakarta', 'kspgoid', 'laporkemendagri', 'naniesgabisakerja', 'naniesbebalsokhebat', 'nwajibgantigubernurdki']","['heripurwanto', 'rizmawidiono', 'aniesbaswedan', 'gaberner', 'jkt', 'hasil', 'pecatan', 'menteri', 'gitu', 'deh', 'ncc', 'kemendagri', 'dprddkijakarta', 'kspgoid', 'laporkemendagri', 'naniesgabisakerja', 'naniesbebalsokhebat', 'nwajibgantigubernurdki']","['heripurwanto', 'rizmawidiono', 'aniesbaswedan', 'gaberner', 'jkt', 'hasil', 'pecat', 'menteri', 'gitu', 'deh', 'ncc', 'kemendagri', 'dprddkijakarta', 'kspgoid', 'laporkemendagri', 'naniesgabisakerja', 'naniesbebalsokhebat', 'nwajibgantigubernurdki']"
297,billray diantyyasmin gaberner dkijakarta gak tau malu bngt nge bacot terus kerjaan nya cc kemendagri kemenpu dprddkijakarta kspgoid laporkemendagri naniesbebalsokhebatnaniesgabisakerjanwajibgantigubernurdki,1,"['billray', 'diantyyasmin', 'gaberner', 'dkijakarta', 'gak', 'tau', 'malu', 'bngt', 'nge', 'bacot', 'terus', 'kerjaan', 'nya', 'cc', 'kemendagri', 'kemenpu', 'dprddkijakarta', 'kspgoid', 'laporkemendagri', 'naniesbebalsokhebatnaniesgabisakerjanwajibgantigubernurdki']","['billray', 'diantyyasmin', 'gaberner', 'dkijakarta', 'malu', 'bngt', 'nge', 'bacot', 'kerjaan', 'cc', 'kemendagri', 'kemenpu', 'dprddkijakarta', 'kspgoid', 'laporkemendagri', 'naniesbebalsokhebatnaniesgabisakerjanwajibgantigubernurdki']","['billray', 'diantyyasmin', 'gaberner', 'dkijakarta', 'malu', 'bngt', 'nge', 'bacot', 'kerja', 'cc', 'kemendagri', 'kemenpu', 'dprddkijakarta', 'kspgoid', 'laporkemendagri', 'naniesbebalsokhebatnaniesgabisakerjanwajibgantigubernurdki']"
298,rt setiawardana billray diantyyasmin gaberner dkijakarta gak tau malu bngt nge bacot terus kerjaan nya cc kemendagriu,1,"['rt', 'setiawardana', 'billray', 'diantyyasmin', 'gaberner', 'dkijakarta', 'gak', 'tau', 'malu', 'bngt', 'nge', 'bacot', 'terus', 'kerjaan', 'nya', 'cc', 'kemendagriu']","['setiawardana', 'billray', 'diantyyasmin', 'gaberner', 'dkijakarta', 'malu', 'bngt', 'nge', 'bacot', 'kerjaan', 'cc', 'kemendagriu']","['setiawardana', 'billray', 'diantyyasmin', 'gaberner', 'dkijakarta', 'malu', 'bngt', 'nge', 'bacot', 'kerja', 'cc', 'kemendagriu']"
299,rt setiawardana heripurwanto rizmawidiono aniesbaswedan gaberner jkt hasil pecatan dari menteri ya gitu itu deh ncc kemendagu,1,"['rt', 'setiawardana', 'heripurwanto', 'rizmawidiono', 'aniesbaswedan', 'gaberner', 'jkt', 'hasil', 'pecatan', 'dari', 'menteri', 'ya', 'gitu', 'itu', 'deh', 'ncc', 'kemendagu']","['setiawardana', 'heripurwanto', 'rizmawidiono', 'aniesbaswedan', 'gaberner', 'jkt', 'hasil', 'pecatan', 'menteri', 'gitu', 'deh', 'ncc', 'kemendagu']","['setiawardana', 'heripurwanto', 'rizmawidiono', 'aniesbaswedan', 'gaberner', 'jkt', 'hasil', 'pecat', 'menteri', 'gitu', 'deh', 'ncc', 'dagu']"
300,pawitnursalim pujangga aniesbaswedan gaberner dkijakarta melawan aturan miris bngt cc kemendagri kspgoid dprddkijakarta laporkemendagri naniesgabisakerja nwajibgantigubernurdki,1,"['pawitnursalim', 'pujangga', 'aniesbaswedan', 'gaberner', 'dkijakarta', 'melawan', 'aturan', 'miris', 'bngt', 'cc', 'kemendagri', 'kspgoid', 'dprddkijakarta', 'laporkemendagri', 'naniesgabisakerja', 'nwajibgantigubernurdki']","['pawitnursalim', 'pujangga', 'aniesbaswedan', 'gaberner', 'dkijakarta', 'melawan', 'aturan', 'miris', 'bngt', 'cc', 'kemendagri', 'kspgoid', 'dprddkijakarta', 'laporkemendagri', 'naniesgabisakerja', 'nwajibgantigubernurdki']","['pawitnursalim', 'pujangga', 'aniesbaswedan', 'gaberner', 'dkijakarta', 'lawan', 'atur', 'miris', 'bngt', 'cc', 'kemendagri', 'kspgoid', 'dprddkijakarta', 'laporkemendagri', 'naniesgabisakerja', 'nwajibgantigubernurdki']"
301,rt migawempy bila dgn mudahnya nmulutmu mengkafirkan org lainnaku yakinnkita tak seagamanmeskipun terketik sama di ktpnnwajibganu,1,"['rt', 'migawempy', 'bila', 'dgn', 'mudahnya', 'nmulutmu', 'mengkafirkan', 'org', 'lainnaku', 'yakinnkita', 'tak', 'seagamanmeskipun', 'terketik', 'sama', 'di', 'ktpnnwajibganu']","['migawempy', 'mudahnya', 'nmulutmu', 'mengkafirkan', 'org', 'lainnaku', 'yakinnkita', 'seagamanmeskipun', 'terketik', 'ktpnnwajibganu']","['migawempy', 'mudah', 'nmulutmu', 'kafir', 'org', 'lainnaku', 'yakinnkita', 'seagamanmeskipun', 'ketik', 'ktpnnwajibganu']"
302,aadhmusicdadan bwalwalb kalau di potong di batang pohon itu namanya di pindah atau ditebang usuttuntasskandalrevitalisasimonas anishancurkanmonas wajibgantigubernurdki,0,"['aadhmusicdadan', 'bwalwalb', 'kalau', 'di', 'potong', 'di', 'batang', 'pohon', 'itu', 'namanya', 'di', 'pindah', 'atau', 'ditebang', 'usuttuntasskandalrevitalisasimonas', 'anishancurkanmonas', 'wajibgantigubernurdki']","['aadhmusicdadan', 'bwalwalb', 'potong', 'batang', 'pohon', 'namanya', 'pindah', 'ditebang', 'usuttuntasskandalrevitalisasimonas', 'anishancurkanmonas', 'wajibgantigubernurdki']","['aadhmusicdadan', 'bwalwalb', 'potong', 'batang', 'pohon', 'nama', 'pindah', 'tebang', 'usuttuntasskandalrevitalisasimonas', 'anishancurkanmonas', 'wajibgantigubernurdki']"
303,rt keponakanlucu berikut cuplikan video akad nikah ekstrem yg gak tahan gak usah nonton ngeriiiinkeanu kong engkong bapak lu nontu,0,"['rt', 'keponakanlucu', 'berikut', 'cuplikan', 'video', 'akad', 'nikah', 'ekstrem', 'yg', 'gak', 'tahan', 'gak', 'usah', 'nonton', 'ngeriiiinkeanu', 'kong', 'engkong', 'bapak', 'lu', 'nontu']","['keponakanlucu', 'cuplikan', 'video', 'akad', 'nikah', 'ekstrem', 'tahan', 'nonton', 'ngeriiiinkeanu', 'kong', 'engkong', 'lu', 'nontu']","['keponakanlucu', 'cuplik', 'video', 'akad', 'nikah', 'ekstrem', 'tahan', 'nonton', 'ngeriiiinkeanu', 'kong', 'engkong', 'lu', 'nontu']"
304,rt queenoc ekokuntadhi mo risma kek mo emil kek mo ganjar kek bodok amatnpak anies pan calon presiden uddudeauddudeduddudcennyang ga setuju paku,0,"['rt', 'queenoc', 'ekokuntadhi', 'mo', 'risma', 'kek', 'mo', 'emil', 'kek', 'mo', 'ganjar', 'kek', 'bodok', 'amatnpak', 'anies', 'pan', 'calon', 'presiden', 'uddudeauddudeduddudcennyang', 'ga', 'setuju', 'paku']","['queenoc', 'ekokuntadhi', 'mo', 'risma', 'kek', 'mo', 'emil', 'kek', 'mo', 'ganjar', 'kek', 'bodok', 'amatnpak', 'anies', 'pan', 'calon', 'presiden', 'uddudeauddudeduddudcennyang', 'setuju', 'paku']","['queenoc', 'ekokuntadhi', 'mo', 'risma', 'kek', 'mo', 'emil', 'kek', 'mo', 'ganjar', 'kek', 'bodok', 'amatnpak', 'anies', 'pan', 'calon', 'presiden', 'uddudeauddudeduddudcennyang', 'tuju', 'paku']"
305,ketapangsathu program wan aibon bin toahujan takut terbiritbirit dg toaini pikiran wan aibon bin toanhujan itu berkah bukan setan yg terbiritbirit dengar toa saat azan naniesbaswedangubernurgagal aniesgakbisakerja gantigubernurdki,0,"['ketapangsathu', 'program', 'wan', 'aibon', 'bin', 'toahujan', 'takut', 'terbiritbirit', 'dg', 'toaini', 'pikiran', 'wan', 'aibon', 'bin', 'toanhujan', 'itu', 'berkah', 'bukan', 'setan', 'yg', 'terbiritbirit', 'dengar', 'toa', 'saat', 'azan', 'naniesbaswedangubernurgagal', 'aniesgakbisakerja', 'gantigubernurdki']","['ketapangsathu', 'program', 'wan', 'aibon', 'bin', 'toahujan', 'takut', 'terbiritbirit', 'toaini', 'pikiran', 'wan', 'aibon', 'bin', 'toanhujan', 'berkah', 'setan', 'terbiritbirit', 'dengar', 'toa', 'azan', 'naniesbaswedangubernurgagal', 'aniesgakbisakerja', 'gantigubernurdki']","['ketapangsathu', 'program', 'wan', 'aibon', 'bin', 'toahujan', 'takut', 'terbiritbirit', 'toaini', 'pikir', 'wan', 'aibon', 'bin', 'toanhujan', 'berkah', 'setan', 'terbiritbirit', 'dengar', 'toa', 'azan', 'naniesbaswedangubernurgagal', 'aniesgakbisakerja', 'gantigubernurdki']"
